0.096787624,0.994952517
0.159164505,0.986251721
0.212772272,0.981157192
0.253071333,0.964463917
0.287146707,0.949668699
0.295836655,0.935589204
0.318804839,0.924235006
0.35889488,0.913524692
0.406067123,0.904417244
0.439393242,0.895758281
0.469430338,0.883610959
0.492285457,0.869009195
0.524217178,0.85879723
0.572001991,0.848621826
0.618585618,0.836750379
0.639917399,0.82117895
0.648249242,0.809258102
0.676234055,0.800163814
0.722657169,0.791020779
0.764903719,0.777334906
0.792292024,0.764193714
0.835175008,0.759014528
0.852253336,0.749789997
0.900214346,0.744581947
0.950645995,0.740150165
0.969734046,0.730517596
1.008140315,0.721898836
1.050264889,0.712520133
1.078967397,0.701907692
1.11549678,0.70085298
1.13533846,0.689964424
1.182623864,0.682487777
1.235760164,0.675962919
1.24687695,0.669901631
1.300182934,0.669075096
1.351254687,0.660728823
1.376169544,0.648162539
1.436510376,0.64484855
1.480991546,0.640021233
1.499541649,0.628355198
1.541858445,0.620186636
1.597513476,0.614450535
1.644790996,0.606741656
1.696888084,0.602161691
1.744289783,0.597294309
1.805758438,0.593978636
1.852697188,0.587040137
1.90409804,0.583539093
1.940086638,0.574045469
1.990056376,0.570236879
2.01578325,0.559840467
2.060919971,0.551029596
2.119722617,0.545271744
2.180843199,0.541785934
2.229581355,0.539613267
2.293850062,0.536147555
2.342213762,0.530618869
2.401659926,0.526149427
2.456076207,0.524157106
2.51588363,0.519973764
2.570260522,0.517221459
2.635117473,0.517211825
2.68573333,0.513935163
2.748428089,0.514259875
2.804056445,0.511115073
2.863260857,0.507366769
2.910153776,0.502259787
2.969892915,0.497299012
3.023097959,0.492496424
3.083482868,0.490011158
3.131775392,0.485905325
3.194465492,0.485848858
3.255852471,0.484526539
3.305457878,0.482485218
3.372604482,0.480549381
3.425463239,0.479960853
3.48529765,0.477207714
3.540958724,0.47673963
3.600718129,0.472623997
3.647771166,0.468982899
3.712957558,0.465577796
3.762977539,0.463355007
3.824383155,0.463557401
3.882149535,0.463471503
3.935767682,0.458176992
3.980602019,0.450332606
4.03296984,0.445042354
4.091978262,0.444274546
4.149745772,0.444281054
4.20950207,0.439911301
4.265206241,0.438195219
4.32297375,0.438201727
4.385614996,0.435938659
4.438473189,0.435303928
4.496239004,0.435171826
4.554006513,0.435178334
4.611774022,0.435184843
4.669541532,0.435191351
4.727309041,0.435197859
4.789114183,0.43136481
4.837852701,0.427857819
4.900524595,0.428102057
4.962770838,0.426257635
5.013833658,0.425023048
5.073789848,0.425072156
5.131557358,0.425078664
5.189324867,0.425085173
5.247092377,0.425091681
5.304859886,0.425098189
5.362627395,0.425104697
5.422000694,0.422220789
5.478125139,0.422068288
5.539509251,0.420511398
5.588947832,0.415653071
5.651328268,0.413956011
5.709095778,0.413962519
5.766863287,0.413969027
5.824630797,0.413975535
5.882351713,0.410170261
5.940116116,0.409922651
5.997883625,0.409929159
6.057960613,0.405539678
6.113350307,0.404351562
6.174385892,0.400372791
6.227993281,0.397483731
6.275076359,0.39238137
6.33376185,0.39167047
6.391529359,0.391676979
6.449296868,0.391683487
6.507064378,0.391689995
6.564831887,0.391696504
6.622599397,0.391703012
6.680366906,0.39170952
6.738134415,0.391716028
6.795901925,0.391722537
6.853669434,0.391729045
6.911436943,0.391735553
6.963952861,0.39174147
